id,pk,artist,title,category,genre,cdextra,year,track01,track02,track03,track04,ClusterID
104426,af0feb0e,Paula Lima,Paula Lima,misc,,,2003,Gafieira S.A.,Foi para seu bem,Meu guarda-chuva,O olhar do amor,104426
104427,af100e0e,Malicorne,Legende,misc,,,,Le Prince D'Orange,Le Ballet Des Coqs,Compagnons Qui Roules En Provence,La Mule,104427
104428,af10210d,Various Artists,Sizhu - Silk Bamboo - Chamber Music of South China,misc,,,,Hakka Trad. - Rao Ningxin / Xixiang Ci (Poem of the West Chamber),"Hakka - Rao Ningxin, Luo Dezai / Xunfeng Qu (Warm Wind Melody)",Hakka Trad. - Rao Ningxin / Chushui Lian (Emerging Lotus Blossoms),Chaozhou - Su Family / Xijiang Yue (Moon Over the West River),104428
104429,af10460b,"Frankie \Bones\"" + Tommy Musto""",Dance madness and the Brookly,misc,House,"A spectacular album made in NYC by,  maybe, the best DJ of the ninentees of N.Y.\nThe intellighentsia \undergoung\"" of the city is in this album. SIlvio Tancredi, Tommy \nMusto, Lennu Dee, Bluejean and so mani others are \""in\"".\nI tell You:: this is""",1989,"Frnkie \Bones\"" / Call it techno (Brooklyn new beat remix)""",The Lil DJ Anthony Acid / Rock and boogie down (Lenny does London mix),Eden's Paradise / This is the dance (the paradise mix),Bluejean / This is the sound of (House music) (reg-o-mix),104429
104430,af10480e,Tony! Toni! Ton !,House Of Music,misc,R&B,,1996,Thinking of You,Top Notch,Let's Get Down (Feat. DJ Quick),Til Last Summer,104430
104431,af10560c,Stephen R. Covey,Living the 7 Habits 2of4,misc,Speech,ID3G: 101,,OUR FAMILY POSTER,"DADDY, I GOTTA GO POTTY",GRANDPA'S LAP,THE JOURNAL,104431
104432,af10730d,PAUL HARDCASTLE,HARDCASTLE,misc,,,,CAN T STOP NOW,DON T BE SHY,DO IT AGAIN,MAXINE,104432
104433,af10760c,Supperclub Presents: Lounge 5,Le Bar Rouge (Cd 2),misc,Dance,,2002,Sven Van Hees / Summer Serenade,Solar House / Freedom,Electracoustic / Pacific Coast Highway(Kerri Chandler Drive Back Mix),Home & Garden Feat. Colette / Sexuality...He's 2 Young(Home &,104433
104434,af108c0d,Helge Timmerberg,tiger fressen keine yogis,misc,Vocal,H rbuch,,Intro,Seit 20 Jahren ohne Sex - Teil 1,Seit 20 Jahren ohne Sex - Teil 2,Seit 20 Jahren ohne Sex - Teil 3,104434
104435,af10900d,pedro abrunhosa,bandem nio / sil ncio,misc,Avantgarde,YEAR: 1999 ID3G: 90,1999,noite na noite,qualquer lugar,onde te vais esconder,o que vai ser de mim,104435
104436,af109c0c,Electro Synthetic Rebellion,Distorted Visions,misc,Other,YEAR: 2001 ID3G:  12,2001,On The Run,Under Control,Resist,Cryogenics,104436
104437,af109e0c,"Tate, English Chamber Orchestra",Haydn Symphonies Nos 94 95 97,misc,,,,"Symphony No 98, Surprise Adagio cantabile, vivace assai",Andante,Menuetto: Allegro molto,Allegro di molto,104437
104438,af109f0a,Jose Fernadndez & Wadih El-Safi,Jose Fernadndez & Wadih El-Safi,misc,,,,Introducion instrumentale,Al laylou ya layla,La ouyouni gharibeh,Soubhana man jammalak,104438
104439,af10a90c,Various,Chill Out Sofabeat Vol 2 (CD 1/2),misc,misc,,2001,dZihan & Kamien / Homebase,Deep Dive Corp / Relaxer,Safran / Strawberries Delight,Orbient / In Time,104439
104440,af10c61e,Various Artists,Kiss 'N' Tell,misc,Misc,30 works of the heart,,Shirelles / Celebrate Your Victory,Shirelles / Remember Me,Shirelles / You're Under Arrest,Donays / Devil In His Heart,104440
104441,af10da0c,Various Artists,Italo 2000 Rarities Vol.2 (CD 2),misc,Italodisco,,1998,Scotch/Take Me Up '90,Joe Yellow/Wild Boy (Extended Version),Mozzart/Jasmin China Girl,Laserdance/Shotgun (Into The Night),104441
104442,af10ef41,Various,Televisions Greatest Hits,misc,Soundtrack,YEAR: 1986,1986,Captain Kangaroo,The Little Rascals,The Flintstones,Woody Woodpecker Show,104442
104443,af10f90f,GQ,Disco Nights,misc,Dance,,1979,Disco Nights (Rock Freak),Boogie Oogie Oogie,This Happy Feeling,Shake,104443
104444,af11030d,Jaymz Nylon,Afrotech,misc,House,,,Afrotech theme intro,You need a spirit,New York je t'adore,One nation,104444
104445,af111a0b,Dave Matthews Band,Live at Folsom Field Boulder Colorado,misc,,,,Don't Drink The Water,Jtr,When The World Ends,So Right,104445
104446,af111d0e,Various,"New York House Essentials, Vol 1",misc,House,ZYX 551 49-Z (c) ZYX\r\n\r\nPresented By Mr. Brat,,Michelle Wilson / Key of Life (Main Club Mix),Markus Smulz / Never Let You Go (Original Hot Mix),Dollhouse featuring Mad Moses / I Remember (Club Mix),"Kenny Carpenter / Catechism (Original 12\ Mix)""",104446
104447,af11210c,Scooter,Scooter - The Singles 94-98,misc,,,,Vall e De LArmes (Re-Incarnation by the Loop! Version),Rhapsody In E,Move Your Ass (Ultra-Sonic Remix),Friends (Razor Zenker Club Mix),104447
104449,af114d0f,DJ Beej,The Big Bang,misc,Trance,,2003,GEORGE ACOSTA - THE REAPER (INTRO),E-JECT - THE PRESSUE,TARGET - HARDER THEY COME,SHOCKWAVE - MISSING THE BEAT,104449
104450,af11520e,Various Artists,Fabric 04 - Tony Humphries,misc,Techno,YEAR: 2002,2002,Lovebirds - Lovebirds,DJ Fudge - Tafina,Partial Arts - Canopy,Yukihiro Fukutomi - Play Back,104450
104451,af11550c,Various Artists,Oscillations,misc,ambient,,1998,"Rod Modell, Michael Mantra / Sonic Continuum (halcyon edit)",Heavenly Music Corporation / flowers & beads (vocoded transmis,sion),Ma Ja Le / Drifting Child,104451
104452,af11600b,Khakatay,Laughing Out Loud,misc,,,,Prelude,Tiriba,Outeme,Sodade,104452
104453,af11600d,Hesperion XX,Meslanges Royaux,misc,,,,Marc-Antoine Charpentier / Canticum in honorem Beatae Virginis,Sainte Colombe / Concert III Le Tendre,Guillaume Dumanior / Ouverture,Monsieur Demachy / Prelude en re mineur,104453
104454,af11801b,Panache,4 Best Friends 10 Magical Years (CD 1),misc,A Cappella,YEAR: 2002 ID3G: 123,2002,Who's Sorry Now,If I Love Again,Swing Medley,When October Goes,104454
104455,af11990b,Promo Only,Rhythm Club June 03,misc,Dance,,2003,Intuition-Jewel-Gabriel and Dresden Rhythm Club Mix)-107,I'm Glad-Jennifer Lopez-Ford's Siren Mix-125,Mr Bartender(It's So Easy)-Sugar Ray-Ford's Club Mix-125,Baila Conmigo-The Groove Trackers f./Kani-Original Mix-128,104455
104456,af119c0d,Michael Jackson,Blood on the Dancefloor (HIStory in the Mix),misc,Pop,,1997,Blood on the dancefloor,Morphine,Superfly sister,Ghosts,104456
104457,af11c30d,Various,Romanza,misc,Classical,YEAR: 1998 ID3G: 32,1998,"Manfredini_Concerto Grosso in C major, Op. 3, No 12 - Largo","Chopin_Nocturne in B flat minor, Op. 9, No. 1","Castelnuovo-Tedesco_Guitar Concerto No. 1 in D major, Op. 99 - Andantino alla romanza",Haydn_Simphony No. 35 in B flat major - Andante,104457
104458,af11d30b,Robert Julian Horkey,Narayama,misc,,,,Vision Of A Mountain,Source Of Life,Gates Of Unknown Gardens,Crystal Caves,104458
104459,af11df0d,Various,Ambien Ibiza vol 2,misc,Ambient,ID3G: 26,,Leftfield / Release The Pressure (the Desert Mix),Rainer (remixed By The Grid) / Nod To N20,Nitin Sawhney / Bengali Song,Superglue / P.u.f. (robot Coupe Drug Orietation Dub),104459
104460,af12050b,DJ Tsuyoshi Suzuki,Deck Wizards,misc,,,,Juno Reactor - Rotorblade,Hybris - Citizens,Tufaan - Tufaan (Green Nuns of the Revolution Remix),Technossomy - Pyramid,104460
104461,af12210d,Various Artists,Absolute Trip Hop,misc,,,,Portishead - Mysterons,Hooverphonic - 2 Wicky,Death In Vegas - All That Glitters,Kid Loco - You Who Are Reading Me Now,104461
104462,af12640d,Mayday,Soundtropolis CD 2,misc,Electronic,By AURORA Company,1999,Armand van Helden feat. Duane Harden / You Don't Know Me (Radio Edit),Rok / Silky (Short Version),Hell / Copa,Foremost Poets / Moon Raker (Original Version),104462
104463,af12e50d,Various Artists,Bozai Trance 10e Anniversary (DISK Two),misc,Trance,,2003,Dj Fire / UlanBattor,The Lounge / Shades,Velvet Girl / Walking In sunshine,Chris Raven / I Know you Love Me too!,104463
104464,a005d60d,Misfits,Walk Among Us,rock,Punk Rock,YEAR: 1982 ID3G: 43,1982,20 Eyes,I Turned Into A Martian,All Hell Breaks Loose,Vampira,104464
104465,a006ef0d,TSOL,Disappear,rock,,2001 Nitro Records,,Motivate,Sodomy,Crybaby,Anticop,104465
104466,a007190b,Fuck The Facts,Discoing The Dead,rock,Metal,YEAR: 2003 ID3G:   9,2003,Ninja Sweater,Proud To Be A Canadian (Dayglo Abortions Cover),Disco Rage,Wake Up Call,104466
104467,a007400f,Zeke,Til The Livin' End,rock,,,,All Night Long,Long Train Runnin',On Through The Night,Hold Tight,104467
104468,a007550c,Fran oise Hardy,Soleil,rock,,,,Point,San Salvador,Fleur de Lune,Effeuille-Moi Le Coeur,104468
104469,a007610c,Russ Be-Bop`s Roadrunners,King Size Rock 'n' Roll Thrills,rock,Rock & Roll,,2000,I ain`t got you,You can`t judge a book,Everybody`s movin`,Honeyhush,104469
104470,a0076a0c,Wilson Pickett,The Best Of Wilson Pickett,rock,rock,,1984,In The Midnight Hour,634-5789,I Found A Love,Mustang Sally,104470
104471,a007e10d,The Raging Teens,Rock 'n' Roll Party,rock,Rock & Roll,,2001,Hit The Town,Let's Drink Some Booze,Waiting Right Here,Rollin' Pin Mim,104471
104472,a008150c,Slade,Beginnings,rock,Rock,,1969,Genesis,Everybody's Next One,Knocking Nails Into My House,Roach Daddy,104472
104473,a0082b0c,Various,Shades of Jazz,rock,,,,Charlie Parker / Dream of You,Charlie Parker / Seventh Avenue,Dizzie Gillespie / OOH! OOH! MY! MY! OH! OH!,Dizzie Gillespie / That's The Blue,104473
104475,a008450c,K ttgrottorna,Tinnitus,rock,,,,Sv rmorsdr m,Lunnef glarn,Kannibal,Gremlin Boogie,104475
104476,a0084a0c,Drogheda,self titled,rock,,,,rebirth,lords of chaos,ceremony of innocence,desperation madness,104476
104477,a0089f0b,Track One AB,Reverie,rock,Rock,,1999,Reverie,Himself,Golden Years,Hungry,104477
104478,a008b20d,Lady Luck,life in between,rock,Rock,\nYEAR: 2000  ID3G:  17,2000,sacrifice,too real,lucky day,state of mind,104478
104479,a008b40c,The Cynics,Living is the Best Revenge,rock,,,2002,Turn Me Loose,Making Deals,Marianne,The Tone,104479
104480,a008bc0c,Various Artists,Classic '60s: Blowin' Your Mind,rock,Rock,Time-Life Music,1998,The Vogues / Five O'clock World,The Cyrkle / Red Rubber Ball,Donovan / Sunshine Superman,Paul Revere And The Raiders / Kicks,104480
104481,a008cd0d,Superyob,Ghetto Blaster,rock,,,,The Punk,Ghetto Blaster,Bang to Rights,Tower Blocks 'n' Tenements,104481
104482,a008d30c,Ruth Ruth,Laughing Gallery,rock,,,,Uninvited,Uptight,All Readydown,Bald Marie,104482
104483,a008f40b,Aborted,Goremageddon: The Saw & The Carnage Done,rock,Death Metal,YEAR: 2003,2003,Meticulous Invagination,Parasitic Flesh Resection,The Saw & The Carnage Done,Ornaments Of Derision,104483
104484,a008fa0a,Peter Lovsin,Zadnji Krizarski Pohod,rock,,,,Sila Teznosti,Ko Te Ni Vec,Najboljs  Je Bit Zadet,Polna Luna,104484
104485,a008fa0c,Big Town Playboys,Now Appearing,rock,,,1990,Hungry Man,Who Showed My Baby How To Love,Baby Please,Drinking Beer,104485
104486,a008fc0c,Cowboy Mouth,Mouthing Off (live + more) (Original),rock,Rock,YEAR: 1993,1993,Listen To What I Say,Don't Come Home A Drinkin' (With Lovin' On Your Mind),Down By The Riverside,Light It On Fire,104486
104487,a009010c,Lyres,Some Lyres,rock,Garage,,,Busy Body,How Can I Make Her Mine?,Don't Give It Up Now,How Do You Know?,104487
104488,a009010d,George Harrison,In His Own Words,rock,Rock,YEAR: 2002 ID3G: 17,2002,In Spite Of All the Danger,A Taste Of Honey,Words Of Love,Anna (Go To Him),104488
104489,a009080c,Teenage Rebels,radio 7,rock,Oldies,ID3G: 11,,Bonnie Tyler - It s A Heartache,The Real Thing - You To Me Are Everything,Joe Cocker - You Are So Beautiful,T.Rex - Get It On,104489
104490,a0090e0c,Slade,Till Deaf Do Us Part,rock,,,,Rock And Roll Preacher,Lock Up Your Daughters,Till Deaf Do Us Part,Ruby Red,104490
104491,a009130c,Lyle McGuinness Band,Actingon Impulse,rock,Rock,,1988,Eltse,Put the Blame on Me,Yellow Kimono,Hit & Run Love,104491
104492,a009180c,The Cavedogs,Joy Rides for Shutins,rock,,Enigma 7 73571-2.\nCopyright 1990.\n,,Tayter Country,Leave me Alone,Bed of Nails,Proud Land,104492
104493,a009230b,Gamine,Dream Boy,rock,Rock,,,Dream Boy,W.A.H.,Les Sens Egares,Special Place,104493
104494,a009320c,Various Artists,Mitos del Rock,rock,,,,Tom Jones / Love Me Tonight,Van Morrison / Brown Eyed Girl,Ray Charles / Hit The Road Jack,Sam Cooke / Wonderful World,104494
104495,a009360c,Various Artists,More Music For Your Party,rock,,,,The Twist - Chubby Checker,I Knew The Bride (When She Used To Rock & Roll) - Nick Lowe,Wipe Out - The Surfaris,It's My Party - Leslie Gore,104495
104496,a009600c,Loquillo,Con elegancia,rock,,,,Cuando pienso en los viejos amigos,La aurora de Nueva York - con Luis Eduardo Aute,Si me pagaran un mill n de d lares por este poema - con Carlos Segarra,Transgresiones,104496
104497,a009690c,Various,DISCO Classic 3/3,rock,,,2002,Bo-Wop / Waterloo,City Croud / YMCA,Boy McGeorge / Rock Your Baby,Conny Sam / Daddy Cool,104497
104498,a0096c0d,The Beatles,Yellow Submarine,rock,rock,,,Yellow Submarine,Only a Northern Song,All together Now,Hey Bulldog,104498
104499,a009750a,Jimmie Spheeris,Spheeris,rock,,,,Adam,Jungle Sweep,Afternoon: Forever Afternoon,Eyes,104499
104500,a009790e,        ,               ,rock,Punk,,2002,           ,              ,      ,          ,104500
104501,a0098a0c,Shades Apart,Sonic Boom,rock,,,,Conspiracy,Beat by Beat,Gravity,Three Wishes,104501
104502,a009a50d,Pop Idol,The Big Band Album,rock,Pop,YEAR: 2002,2002,Will - Beyond The Sea,Zoe - Get Happy,Darius - Let There Be Love,Gareth - Mack The Knife,104502
104503,a009bd0c,D Generation,No Lunch,rock,,,,Scorch,She Stands There,Frankie,Capital Offender,104503
104504,a009e50c,Pelle Miljoona,ABC,rock,Rock,,1993,Hurjat Pojat,Lis   Viihdett ,S  Oot T hti,Lohduton Laulu,104504
104505,a009e60c,Blackboard Jungle,I Like It Alot,rock,Rock,,,Chicago,Everybody Talk About,Forever You And I,An Old Friend,104505
104506,a009e70c,Miriam Yeung, V Ѫ  G  ,rock,Pop,YEAR: 1999,1999,2001 Air,2002  s @   ֭  Ԥh,2003  d d   q,2004  B I,104506
104507,a009fe0b,The Cardigans,Gran Turismo+,rock,Rock,It's my favourite game too!!! YEAR: 1998,1998,Paralyzed,Erase - Rewind,Explode,Starter,104507
104508,a00a070c,Various,Grammy's Greatest Moments Volume III,rock,,,,La Bamba,I Can't Make You Love Me,Footloose,Bridge Over Troubled Water,104508
104509,a00a0b0b,Complices,Cousas de meigas (Ed. Especial),rock,,,,Cousas de meigas,Y a lo mejor,Hoy necesito,No me pidas,104509
104510,a00a280d,Paul Anka,My Way,rock,Oldies,,,Crazy Love,My Hometown,Dance On Little Girl,Who's Sorry Now,104510
104511,a00a2b0d,Nikos Ignatiadis,Fantasia,rock,Instrumental,YEAR: 2000 ID3G: 33,2000,Triumph,You Are The Reason,Odyssee,Spring In Athens,104511
104512,a00a2d0b,Roberta Flack,The Best Of Roberta Flack,rock,,,,Killing Me Softly With His Song,The Closer I Get To You,You've Got A Friend,Feel Like Makin' Love,104512
104513,a00a3f0c,Sita,Come With Me,rock,Rock,Only succesfull Dutch starmaker-member,2003,Sita / Come With Me,Sita / Popstar,Sita / Every Little Thing You Do,Sita / My Kitchen,104513
104514,a00a430d,Pidzama Porno,Futurista,rock,Punk Rock,,1990,Gnijaca  modelka w TAXI,Miejscy partyzanci,Hymn pokoju,Strzelaj lub emigruj,104514
104515,a00a4a0b,Lamont Dozier,Working On You,rock,Soul,,,Cool Me Out,Why (Ain't My Love Enough),Nobody Told Me,Too Little Too Long,104515
104517,a00a610b,fishHook,red,rock,Rock,,,Warm Ups,Red,Spoiled Rotten,Alien,104517
104519,a00a840b,Robbie Williams,I've been expecting you,rock,Pop,ID3G:  13,,Strong,No Regrets,Millennium,Phoenix From The Flames,104519
104520,a00a8d0b,Oleander,February Son,rock,Rock,YEAR: 1999 ID3G:  17,1999,You'll Find Out,Stupid,Down When I'm Loaded,Why I'm Here,104520
104521,a00a9b0c,UP,UP!,rock,Funk,,,Intro,Nap,Van aki forr n szereti,J8,104521
104522,a00aa80d,Babbletron,Mechanical Royalty,rock,Hip-Hop,,2003,I Need To Be,Special FX,The Clock Song,Interlude 1,104522
104523,a00aca0c,Dominique A,Si je connais Harry,rock,Chanson,,1993,Chanson de la ville silencieuse,Le gros Boris,L'amour,L'ongl e,104523
104524,a00acd0e,The 69 eyes,Motor City Resurrection,rock,Rock,,1995,Discipline,Deuce,Mrs. Sleazy,Hot butterfly,104524
104525,a00ad10b,Tiger Cult,Cold and Terrible,rock,Metal,Submited by Sky Lark.,2004,Intro - Cold and Terrible,Down the Bastards,Wings of Doom,Soldiers of the Loud,104525
104526,"950ad90c,a00ad90c,a40ad80c",Pearl Jam,Pearl Jam,rock,Grunge,YEAR: 1993,1993,Go,Animal,Daughter,Glorified G,104526
104527,a00af20b,Lucio Dalla,RCA,rock,Slow Rock,,,Il Cielo,Sylvie,Itaca,4/03/1943,104527
104528,a00b020c,3 Doors Down,Away From The Sun,rock,Rock,,2002,When I'm Gone,Away From The Sun,The Road Im On,Ticket To Heaven,104528
104529,a00b0b0c,Midnight Oil,Redneck Wonderland,rock,Alternative Rock,YEAR: 1998,1998,Redneck Wonderland,Concrete,Cemetery In My Mind,Comfortable Place On The Couch,104529
104530,a00b200b,Jewel,The Monster Muppetshow Live in L.E.!,rock,Metal,\nYEAR: 1989  ID3G:   9,1989,Valley of the Kings,Warpaint,Bangkok by Night,The Wonderfull Tour of Little Peter Paganini,104530
104531,a00b290b,Cows,Sorry In Pig Minor,rock,Rock,,,Cabin Man,Finished Again,"No, I'm Not Coming Out",Dear Dad,104531
104532,a00b290c,Likwid,Likwid,rock,,,,The Ballad of X,Crash (Thru the Interzone,Good Bye!,Dead and Gone,104532
104533,a00b320d,                  ,                              ,rock,Easy Listening,YEAR: 2003,2003,             ,                   ,                 ,"' ,                    ",104533
104534,a00b3c0c,Lucybell,Viajar,rock,,Rock from Chile\nManager: Pablo Rodr guez T.\nAddress: Diagonal paraguay,,Viajar,Mi luz crece,Me dejo tentar,Carnaval,104534
104535,a00b450c,Various Artists,Star Lounge 1997,rock,Rock,,1997,Sister Hazel / All For You,Fiona Apple / Criminal,Savage Garden / I Want You,Meredith Brooks / Bitch,104535
104536,a00b4c0c,Bass Hit,Bass Re-Loaded,rock,Techno,YEAR: 2003,2003,Come to the Rhythm,Shocking Blue,Plush,Trance Formation,104536
104537,a00b520c,Soaphead Church,Soaphead Church,rock,Rock,,1995,Working Title,Catbutt,El Sol,Coat of Paint,104537
104538,a00b530c,In Flames,Clayman,rock,Heavy Metal,,2000,Bullet Ride,Pinball Map,Only For The Weak,...As The Future Repeats Today,104538
104539,a00b540c,Emils,Licht am Horizont,rock,Rock,\nYEAR: 1993  ID3G:  17,1993,Intro,Hippischeisse,Hans,Darling,104539
104540,a00b560d,Contacto Imediato,Contacto Imediato,rock,Rock,From Brasilia-DF-Brazil,2003,Lacos,Segredos,Fuga,Tarde De Carnaval,104540
104542,a00b780b,Front 242,Official Version,rock,rock,,1987,W.Y.H.I.W.Y.G.,Rerun Time,Television Station,Agressiva Due,104542
104543,a00b790b,YNOT,A Thrilled Voice,rock,,,1992,World So Afraid,Falling Forward,Rough Road,EAP,104543
104544,a00b8e0d,Void Main,Penguin Planet,rock,Eurodance,YEAR: 2002 ID3G:  54,2002,Escape Sequence,Follow the GNU feat RM,Another World,Penguin Planet Authent,104544
104545,a00b990c,Anzen Chitai,I Love You Kara Hajimeyou (Anzen Chitai Best),rock,Pop,ID3G:  13,,Wine Red no Kokoro,Koi no Yokan,Nesshisen,Kanashimi ni Sayonara,104545
104546,a00b9c0c,Sammy Hagar,Unboxed,rock,Hard Rock,,1995,High Hopes,Buying My Way Into Heaven,I'll Fall In Love Again,There's Only One Way To Rock,104546
104547,a00bb30c,Colet nea,Love Memories,rock,Ballad,,,Rose Berry/Eddy Pride - Endless Love,Larry Wilson - It Might Be You,New Lover Girl - Wishing On A Star,"S. Lee/J, Cable - Up Where We Belong",104547
104548,a00bb40e, '  '    , '  '    ,rock,Progressive Rock,,1968,Open Up Your Eyes,Song From The Sea,Pictures In My Mind,Comics,104548
104549,a00bc80c,Tears For Fears,Raoul and the Kings of Spain,rock,,,,Raoul and the Kings of Spain,Falling Down,Secrets,God's Mistake,104549
104550,"960bd00c,a00bd10c",Paul McCartney,Off The Ground,rock,Rock,ID3G:  17 YEAR: 1993,1993,Off The Ground,Looking For Changes,Hope Of Deliverance,Mistress And Maid,104550
104551,a00bea0d,Supernovaed,"Sorry, the Number You've Dialed Has Been Disconnected",rock,Alternative,,2002,Defense,Lose Something,Outside,Eye of the Night,104551
